TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU SOHO,115406,24mths Band B 250GB Red Plan ,103.875,5.1937500000000005
EBU SOHO,115407N,24mths Band B Unlimited Lite Plan,177.78,8.889000000000001
EBU SOHO,115407,24mths Band B Unlimited Lite Plan,115.557,5.777850000000001
EBU SOHO,115408N,24mths Band B Unlimited Plan,201.76,10.088000000000001
EBU SOHO,115408,24mths Band B Unlimited Plan,131.144,6.557200000000001
EBU SOHO,115409N,24mths Band B Unlimited Max Plan,231.73,11.586500000000001
EBU SOHO,115409,24mths Band B Unlimited Max Plan,150.6245,7.531225000000001
EBU SOHO,115410N,24mths Band B 6GB Red Plan with Entertainment,138.69,6.9345
EBU SOHO,115410,24mths Band B 6GB Red Plan with Entertainment,69.345,3.46725
EBU SOHO,115411N,24mths Band B 12GB Red Plan with Entertainment ,150.68,7.534000000000001
EBU SOHO,115411,24mths Band B 12GB Red Plan with Entertainment ,75.34,3.7670000000000003
EBU SOHO,115412N,24mths Band B 25GB Red Plan with Entertainment,168.67,8.4335
EBU SOHO,115412,24mths Band B 25GB Red Plan with Entertainment,84.335,4.21675
EBU SOHO,115413N,24mths Band B 100GB Red Plan with Entertainment ,192.65,9.6325
EBU SOHO,115413,24mths Band B 100GB Red Plan with Entertainment ,96.325,4.81625
EBU SOHO,115414N,24mths Band B 150GB Red Plan with Entertainment ,204.64,10.232
EBU SOHO,115414,24mths Band B 150GB Red Plan with Entertainment ,102.32,5.116
EBU SOHO,115415N,24mths Band B 250GB Red Plan with Entertainment ,216.63,10.8315
EBU SOHO,115415,24mths Band B 250GB Red Plan with Entertainment ,108.315,5.41575
EBU SOHO,115416N,24mths Band B Unlimited Plan with Entertainment,210.63,10.531500000000001
EBU SOHO,115416,24mths Band B Unlimited Plan with Entertainment,136.9095,6.845475
EBU SOHO,115417N,24mths Band B Unlimited Max Plan with Entertainment,240.61,12.030500000000002
EBU SOHO,115417,24mths Band B Unlimited Max Plan with Entertainment,156.3965,7.819825000000001
EBU SOHO,115418N,24mths Band A 2GB Red Plan ,101.04,5.0520000000000005
EBU SOHO,115418,24mths Band A 2GB Red Plan ,50.52,2.5260000000000002
EBU SOHO,115419N,24mths Band A 6GB Red Plan ,125.02,6.251
EBU SOHO,115419,24mths Band A 6GB Red Plan ,62.51,3.1255
EBU SOHO,115420N,24mths Band A 10GB Red Plan,137.01,6.8505
EBU SOHO,115420,24mths Band A 10GB Red Plan,68.505,3.42525
EBU SOHO,115421N,24mths Band A 12GB Red Plan ,137.01,6.8505
EBU SOHO,115421,24mths Band A 12GB Red Plan ,68.505,3.42525
EBU SOHO,115422N,24mths Band A 25GB Red Plan,155.0,7.75
EBU SOHO,115422,24mths Band A 25GB Red Plan,77.5,3.875
EBU SOHO,115423N,24mths Band A 40GB Red Plan,166.99,8.3495
EBU SOHO,115423,24mths Band A 40GB Red Plan,83.495,4.17475
EBU SOHO,115424N,24mths Band A 50GB Red Plan,166.99,8.3495
EBU SOHO,115424,24mths Band A 50GB Red Plan,83.495,4.17475
EBU SOHO,115425N,24mths Band A 100GB Red Plan ,178.98,8.949
EBU SOHO,115425,24mths Band A 100GB Red Plan ,89.49,4.4745
EBU SOHO,115426N,24mths Band A 120GB Red Plan ,196.96,9.848
EBU SOHO,115426,24mths Band A 120GB Red Plan ,98.48,4.924
EBU SOHO,115427N,24mths Band A 150GB Red Plan ,190.97,9.5485
EBU SOHO,115427,24mths Band A 150GB Red Plan ,95.485,4.77425
EBU SOHO,115428N,24mths Band A 250GB Red Plan ,202.96,10.148000000000001
EBU SOHO,115428,24mths Band A 250GB Red Plan ,101.48,5.074000000000001
EBU SOHO,115429N,24mths Band A Unlimited Lite Plan,172.98,8.649
EBU SOHO,115429,24mths Band A Unlimited Lite Plan,112.437,5.62185
EBU SOHO,115430N,24mths Band A Unlimited Plan,196.96,9.848
EBU SOHO,115430,24mths Band A Unlimited Plan,128.024,6.4012
EBU SOHO,115431N,24mths Band A Unlimited Max Plan,226.94,11.347000000000001
EBU SOHO,115431,24mths Band A Unlimited Max Plan,147.511,7.3755500000000005
EBU SOHO,115432N,24mths Band A 6GB Red Plan with Entertainment,133.9,6.695
EBU SOHO,115432,24mths Band A 6GB Red Plan with Entertainment,66.95,3.3475
EBU SOHO,115433N,24mths Band A 12GB Red Plan with Entertainment ,145.89,7.294499999999999
EBU SOHO,115433,24mths Band A 12GB Red Plan with Entertainment ,72.945,3.6472499999999997
EBU SOHO,115434N,24mths Band A 25GB Red Plan with Entertainment,163.87,8.1935
EBU SOHO,115434,24mths Band A 25GB Red Plan with Entertainment,81.935,4.09675
EBU SOHO,115435N,24mths Band A 100GB Red Plan with Entertainment ,187.85,9.3925
EBU SOHO,115435,24mths Band A 100GB Red Plan with Entertainment ,93.925,4.69625
EBU SOHO,115436N,24mths Band A 150GB Red Plan with Entertainment ,199.84,9.992
EBU SOHO,115436,24mths Band A 150GB Red Plan with Entertainment ,99.92,4.996
EBU SOHO,115437N,24mths Band A 250GB Red Plan with Entertainment ,211.83,10.591500000000002
EBU SOHO,115437,24mths Band A 250GB Red Plan with Entertainment ,105.915,5.295750000000001
EBU SOHO,115438N,24mths Band A Unlimited Plan with Entertainment,205.84,10.292000000000002
EBU SOHO,115438,24mths Band A Unlimited Plan with Entertainment,133.79600000000002,6.689800000000002
EBU SOHO,115439N,24mths Band A Unlimited Max Plan with Entertainment,235.81,11.790500000000002
EBU SOHO,115439,24mths Band A Unlimited Max Plan with Entertainment,153.2765,7.663825
EBU SOHO,115440N,24mths Band O 2GB Red Plan ,95.92,4.796
EBU SOHO,115440,24mths Band O 2GB Red Plan ,47.96,2.398
EBU SOHO,115441N,24mths Band O 6GB Red Plan ,119.9,5.995000000000001
EBU SOHO,115441,24mths Band O 6GB Red Plan ,59.95,2.9975000000000005
EBU SOHO,115442N,24mths Band O 10GB Red Plan,131.89,6.5945
EBU SOHO,115442,24mths Band O 10GB Red Plan,65.945,3.29725
EBU SOHO,115443N,24mths Band O 12GB Red Plan ,131.89,6.5945
EBU SOHO,115443,24mths Band O 12GB Red Plan ,65.945,3.29725
EBU SOHO,115444N,24mths Band O 25GB Red Plan,149.88,7.494
EBU SOHO,115444,24mths Band O 25GB Red Plan,74.94,3.747
EBU SOHO,115445N,24mths Band O 40GB Red Plan,161.86,8.093000000000002
EBU SOHO,115445,24mths Band O 40GB Red Plan,80.93,4.046500000000001
EBU SOHO,115446N,24mths Band O 50GB Red Plan,161.86,8.093000000000002
EBU SOHO,115446,24mths Band O 50GB Red Plan,80.93,4.046500000000001
EBU SOHO,115447N,24mths Band O 100GB Red Plan ,173.86,8.693000000000001
EBU SOHO,115447,24mths Band O 100GB Red Plan ,86.93,4.346500000000001
EBU SOHO,115448N,24mths Band O 120GB Red Plan ,191.84,9.592
EBU SOHO,115448,24mths Band O 120GB Red Plan ,95.92,4.796
EBU SOHO,115449N,24mths Band O 150GB Red Plan ,185.84,9.292
EBU SOHO,115449,24mths Band O 150GB Red Plan ,92.92,4.646
EBU SOHO,115450N,24mths Band O 250GB Red Plan ,197.84,9.892000000000001
EBU SOHO,115450,24mths Band O 250GB Red Plan ,98.92,4.946000000000001
EBU SOHO,115451N,24mths Band O Unlimited Lite Plan,167.86,8.393
EBU SOHO,115451,24mths Band O Unlimited Lite Plan,109.10900000000001,5.455450000000001
EBU SOHO,115452N,24mths Band O Unlimited Plan,191.84,9.592
EBU SOHO,115452,24mths Band O Unlimited Plan,124.69600000000001,6.234800000000001
EBU SOHO,115453N,24mths Band O Unlimited Max Plan,221.82,11.091000000000001
EBU SOHO,115453,24mths Band O Unlimited Max Plan,144.183,7.20915
EBU SOHO,115454N,24mths Band O 6GB Red Plan with Entertainment,128.77,6.438500000000001
EBU SOHO,115454,24mths Band O 6GB Red Plan with Entertainment,64.385,3.2192500000000006
EBU SOHO,115455N,24mths Band O 12GB Red Plan with Entertainment ,140.76,7.038
EBU SOHO,115455,24mths Band O 12GB Red Plan with Entertainment ,70.38,3.519
EBU SOHO,115456N,24mths Band O 25GB Red Plan with Entertainment,158.75,7.9375
EBU SOHO,115456,24mths Band O 25GB Red Plan with Entertainment,79.375,3.96875
EBU SOHO,115457N,24mths Band O 100GB Red Plan with Entertainment ,182.73,9.1365
EBU SOHO,115457,24mths Band O 100GB Red Plan with Entertainment ,91.365,4.56825
EBU SOHO,115458N,24mths Band O 150GB Red Plan with Entertainment ,194.72,9.736
EBU SOHO,115458,24mths Band O 150GB Red Plan with Entertainment ,97.36,4.868
EBU SOHO,115459N,24mths Band O 250GB Red Plan with Entertainment ,206.71,10.335500000000001
EBU SOHO,115459,24mths Band O 250GB Red Plan with Entertainment ,103.355,5.167750000000001
EBU SOHO,115460N,24mths Band O Unlimited Plan with Entertainment,200.71,10.0355
EBU SOHO,115460,24mths Band O Unlimited Plan with Entertainment,130.4615,6.523075
EBU SOHO,115461N,24mths Band O Unlimited Max Plan with Entertainment,230.69,11.534500000000001
EBU SOHO,115461,24mths Band O Unlimited Max Plan with Entertainment,149.9485,7.497425
EBU SOHO,115462N,24mths Band X 2GB Red Plan ,116.96,5.848
EBU SOHO,115462,24mths Band X 2GB Red Plan ,58.48,2.924
EBU SOHO,115463N,24mths Band X 6GB Red Plan ,140.94,7.047000000000001
EBU SOHO,115463,24mths Band X 6GB Red Plan ,70.47,3.5235000000000003
EBU SOHO,115464N,24mths Band X 10GB Red Plan,152.93,7.6465000000000005
EBU SOHO,115464,24mths Band X 10GB Red Plan,76.465,3.8232500000000003
EBU SOHO,115465N,24mths Band X 12GB Red Plan ,152.93,7.6465000000000005
EBU SOHO,115465,24mths Band X 12GB Red Plan ,76.465,3.8232500000000003
EBU SOHO,115466N,24mths Band X 25GB Red Plan,170.91,8.5455
EBU SOHO,115466,24mths Band X 25GB Red Plan,85.455,4.27275
EBU SOHO,115467N,24mths Band X 40GB Red Plan,182.9,9.145000000000001
EBU SOHO,115467,24mths Band X 40GB Red Plan,91.45,4.572500000000001
EBU SOHO,115468N,24mths Band X 50GB Red Plan,182.9,9.145000000000001
EBU SOHO,115468,24mths Band X 50GB Red Plan,91.45,4.572500000000001
EBU SOHO,115469N,24mths Band X 100GB Red Plan ,194.89,9.7445
EBU SOHO,115469,24mths Band X 100GB Red Plan ,97.445,4.87225
EBU SOHO,115470N,24mths Band X 120GB Red Plan ,212.88,10.644
EBU SOHO,115470,24mths Band X 120GB Red Plan ,106.44,5.322
EBU SOHO,115471N,24mths Band X 150GB Red Plan ,206.88,10.344000000000001
EBU SOHO,115471,24mths Band X 150GB Red Plan ,103.44,5.172000000000001
EBU SOHO,115472N,24mths Band X 250GB Red Plan ,218.87,10.9435
EBU SOHO,115472,24mths Band X 250GB Red Plan ,109.435,5.47175
EBU SOHO,115473N,24mths Band X Unlimited Lite Plan,188.9,9.445
EBU SOHO,115473,24mths Band X Unlimited Lite Plan,122.78500000000001,6.1392500000000005
EBU SOHO,115474N,24mths Band X Unlimited Plan,212.88,10.644
EBU SOHO,115474,24mths Band X Unlimited Plan,138.372,6.918600000000001
EBU SOHO,115475N,24mths Band X Unlimited Max Plan,242.85,12.1425
EBU SOHO,115475,24mths Band X Unlimited Max Plan,157.8525,7.892625
EBU SOHO,115476N,24mths Band X 6GB Red Plan with Entertainment,149.81,7.490500000000001
EBU SOHO,115476,24mths Band X 6GB Red Plan with Entertainment,74.905,3.7452500000000004
EBU SOHO,115477N,24mths Band X 12GB Red Plan with Entertainment ,161.8,8.090000000000002
EBU SOHO,115477,24mths Band X 12GB Red Plan with Entertainment ,80.9,4.045000000000001
EBU SOHO,115478N,24mths Band X 25GB Red Plan with Entertainment,179.78,8.989
EBU SOHO,115478,24mths Band X 25GB Red Plan with Entertainment,89.89,4.4945
EBU SOHO,115479N,24mths Band X 100GB Red Plan with Entertainment ,203.76,10.188
EBU SOHO,115479,24mths Band X 100GB Red Plan with Entertainment ,101.88,5.094
EBU SOHO,115480N,24mths Band X 150GB Red Plan with Entertainment ,215.75,10.787500000000001
EBU SOHO,115480,24mths Band X 150GB Red Plan with Entertainment ,107.875,5.393750000000001
EBU SOHO,115481N,24mths Band X 250GB Red Plan with Entertainment ,227.74,11.387
EBU SOHO,115481,24mths Band X 250GB Red Plan with Entertainment ,113.87,5.6935
EBU SOHO,115482N,24mths Band X Unlimited Plan with Entertainment,221.75,11.0875
EBU SOHO,115482,24mths Band X Unlimited Plan with Entertainment,144.13750000000002,7.206875000000001
EBU SOHO,115483N,24mths Band X Unlimited Max Plan with Entertainment,251.72,12.586
EBU SOHO,115483,24mths Band X Unlimited Max Plan with Entertainment,163.618,8.1809
EBU SOHO,115484N,24mths Band Y 2GB Red Plan ,111.18,5.559000000000001
EBU SOHO,115484,24mths Band Y 2GB Red Plan ,55.59,2.7795000000000005
EBU SOHO,115485N,24mths Band Y 6GB Red Plan ,135.16,6.758
EBU SOHO,115485,24mths Band Y 6GB Red Plan ,67.58,3.379
EBU SOHO,115486N,24mths Band Y 10GB Red Plan,147.15,7.357500000000001
EBU SOHO,115486,24mths Band Y 10GB Red Plan,73.575,3.6787500000000004
EBU SOHO,115487N,24mths Band Y 12GB Red Plan ,147.15,7.357500000000001
EBU SOHO,115487,24mths Band Y 12GB Red Plan ,73.575,3.6787500000000004
EBU SOHO,115488N,24mths Band Y 25GB Red Plan,165.14,8.257
EBU SOHO,115488,24mths Band Y 25GB Red Plan,82.57,4.1285
EBU SOHO,115489N,24mths Band Y 40GB Red Plan,177.12,8.856
EBU SOHO,115489,24mths Band Y 40GB Red Plan,88.56,4.428
EBU SOHO,115490N,24mths Band Y 50GB Red Plan,177.12,8.856
EBU SOHO,115490,24mths Band Y 50GB Red Plan,88.56,4.428
EBU SOHO,115491N,24mths Band Y 100GB Red Plan ,189.12,9.456000000000001
EBU SOHO,115491,24mths Band Y 100GB Red Plan ,94.56,4.728000000000001
EBU SOHO,115492N,24mths Band Y 120GB Red Plan ,207.1,10.355
EBU SOHO,115492,24mths Band Y 120GB Red Plan ,103.55,5.1775
EBU SOHO,115493N,24mths Band Y 150GB Red Plan ,201.1,10.055
EBU SOHO,115493,24mths Band Y 150GB Red Plan ,100.55,5.0275
EBU SOHO,115494N,24mths Band Y 250GB Red Plan ,213.1,10.655000000000001
EBU SOHO,115494,24mths Band Y 250GB Red Plan ,106.55,5.327500000000001
EBU SOHO,115495N,24mths Band Y Unlimited Lite Plan,183.12,9.156
EBU SOHO,115495,24mths Band Y Unlimited Lite Plan,119.028,5.9514000000000005
EBU SOHO,115496N,24mths Band Y Unlimited Plan,207.1,10.355
EBU SOHO,115496,24mths Band Y Unlimited Plan,134.615,6.7307500000000005
EBU SOHO,115497N,24mths Band Y Unlimited Max Plan,237.08,11.854000000000001
EBU SOHO,115497,24mths Band Y Unlimited Max Plan,154.102,7.705100000000001
EBU SOHO,115498N,24mths Band Y 6GB Red Plan with Entertainment,144.03,7.2015
EBU SOHO,115498,24mths Band Y 6GB Red Plan with Entertainment,72.015,3.60075
EBU SOHO,115499N,24mths Band Y 12GB Red Plan with Entertainment ,156.02,7.801000000000001
EBU SOHO,115499,24mths Band Y 12GB Red Plan with Entertainment ,78.01,3.9005000000000005
EBU SOHO,115500N,24mths Band Y 25GB Red Plan with Entertainment,174.01,8.7005
EBU SOHO,115500,24mths Band Y 25GB Red Plan with Entertainment,87.005,4.35025
EBU SOHO,115501N,24mths Band Y 100GB Red Plan with Entertainment ,197.99,9.899500000000002
EBU SOHO,115501,24mths Band Y 100GB Red Plan with Entertainment ,98.995,4.949750000000001
EBU SOHO,115502N,24mths Band Y 150GB Red Plan with Entertainment ,209.98,10.499
EBU SOHO,115502,24mths Band Y 150GB Red Plan with Entertainment ,104.99,5.2495
EBU SOHO,115503N,24mths Band Y 250GB Red Plan with Entertainment ,221.97,11.098500000000001
EBU SOHO,115503,24mths Band Y 250GB Red Plan with Entertainment ,110.985,5.549250000000001
EBU SOHO,115504N,24mths Band Y Unlimited Plan with Entertainment,215.97,10.7985
EBU SOHO,115504,24mths Band Y Unlimited Plan with Entertainment,140.3805,7.019025000000001
EBU SOHO,115505N,24mths Band Y Unlimited Max Plan with Entertainment,245.95,12.2975
EBU SOHO,115505,24mths Band Y Unlimited Max Plan with Entertainment,159.8675,7.993375
EBU SOHO,115506N,24mths Band Z 25GB Red Plan,172.0,8.6
EBU SOHO,115506,24mths Band Z 25GB Red Plan,86.0,4.3
EBU SOHO,115507N,24mths Band Z 40GB Red Plan,183.99,9.1995
EBU SOHO,115507,24mths Band Z 40GB Red Plan,91.995,4.59975
EBU SOHO,115508N,24mths Band Z 50GB Red Plan,183.99,9.1995
EBU SOHO,115508,24mths Band Z 50GB Red Plan,91.995,4.59975
EBU SOHO,115509N,24mths Band Z 100GB Red Plan ,195.98,9.799
EBU SOHO,115509,24mths Band Z 100GB Red Plan ,97.99,4.8995
EBU SOHO,115510N,24mths Band Z 120GB Red Plan ,213.97,10.698500000000001
EBU SOHO,115510,24mths Band Z 120GB Red Plan ,106.985,5.3492500000000005
EBU SOHO,115511N,24mths Band Z 150GB Red Plan ,207.97,10.3985
EBU SOHO,115511,24mths Band Z 150GB Red Plan ,103.985,5.19925
EBU SOHO,115512N,24mths Band Z 250GB Red Plan ,219.96,10.998000000000001
EBU SOHO,115512,24mths Band Z 250GB Red Plan ,109.98,5.4990000000000006
EBU SOHO,115513N,24mths Band Z Unlimited Lite Plan,189.99,9.499500000000001
EBU SOHO,115513,24mths Band Z Unlimited Lite Plan,123.49350000000001,6.174675000000001
EBU SOHO,115514N,24mths Band Z Unlimited Plan,213.97,10.698500000000001
EBU SOHO,115514,24mths Band Z Unlimited Plan,139.0805,6.954025000000001
EBU SOHO,115515N,24mths Band Z Unlimited Max Plan,243.94,12.197000000000001
EBU SOHO,115515,24mths Band Z Unlimited Max Plan,158.561,7.928050000000001
EBU SOHO,115516N,24mths Band Z 6GB Red Plan with Entertainment,150.9,7.545000000000001
EBU SOHO,115516,24mths Band Z 6GB Red Plan with Entertainment,75.45,3.7725000000000004
EBU SOHO,115517N,24mths Band Z 12GB Red Plan with Entertainment ,162.89,8.144499999999999
EBU SOHO,115517,24mths Band Z 12GB Red Plan with Entertainment ,81.445,4.0722499999999995
EBU SOHO,115518N,24mths Band Z 25GB Red Plan with Entertainment,180.87,9.0435
EBU SOHO,115518,24mths Band Z 25GB Red Plan with Entertainment,90.435,4.52175
EBU SOHO,115519N,24mths Band Z 100GB Red Plan with Entertainment ,204.85,10.2425
EBU SOHO,115519,24mths Band Z 100GB Red Plan with Entertainment ,102.425,5.12125
EBU SOHO,115520N,24mths Band Z 150GB Red Plan with Entertainment ,216.84,10.842
EBU SOHO,115520,24mths Band Z 150GB Red Plan with Entertainment ,108.42,5.421
EBU SOHO,115521N,24mths Band Z 250GB Red Plan with Entertainment ,228.83,11.441500000000001
EBU SOHO,115521,24mths Band Z 250GB Red Plan with Entertainment ,114.415,5.720750000000001
EBU SOHO,115522N,24mths Band Z Unlimited Plan with Entertainment,222.84,11.142000000000001
EBU SOHO,115522,24mths Band Z Unlimited Plan with Entertainment,144.846,7.2423
EBU SOHO,115523N,24mths Band Z Unlimited Max Plan with Entertainment,252.81,12.640500000000001
EBU SOHO,115523,24mths Band Z Unlimited Max Plan with Entertainment,164.3265,8.216325000000001
EBU SOHO,115524N,24mths Band Q 25GB Red Plan,174.29,8.7145
EBU SOHO,115524,24mths Band Q 25GB Red Plan,87.145,4.35725
EBU SOHO,115525N,24mths Band Q 40GB Red Plan,186.28,9.314
EBU SOHO,115525,24mths Band Q 40GB Red Plan,93.14,4.657
EBU SOHO,115526N,24mths Band Q 50GB Red Plan,186.28,9.314
EBU SOHO,115526,24mths Band Q 50GB Red Plan,93.14,4.657
EBU SOHO,115527N,24mths Band Q 100GB Red Plan ,198.27,9.9135
EBU SOHO,115527,24mths Band Q 100GB Red Plan ,99.135,4.95675
EBU SOHO,115528N,24mths Band Q 120GB Red Plan ,216.26,10.813
EBU SOHO,115528,24mths Band Q 120GB Red Plan ,108.13,5.4065
EBU SOHO,115529N,24mths Band Q 150GB Red Plan ,210.26,10.513
EBU SOHO,115529,24mths Band Q 150GB Red Plan ,105.13,5.2565
EBU SOHO,115530N,24mths Band Q 250GB Red Plan ,222.25,11.1125
EBU SOHO,115530,24mths Band Q 250GB Red Plan ,111.125,5.55625
EBU SOHO,115531N,24mths Band Q Unlimited Lite Plan,192.28,9.614
EBU SOHO,115531,24mths Band Q Unlimited Lite Plan,124.982,6.2491
EBU SOHO,115532N,24mths Band Q Unlimited Plan,216.26,10.813
EBU SOHO,115532,24mths Band Q Unlimited Plan,140.569,7.028449999999999
EBU SOHO,115533N,24mths Band Q Unlimited Max Plan,246.23,12.3115
EBU SOHO,115533,24mths Band Q Unlimited Max Plan,160.0495,8.002475
EBU SOHO,115534N,24mths Band Q 6GB Red Plan with Entertainment,153.19,7.6595
EBU SOHO,115534,24mths Band Q 6GB Red Plan with Entertainment,76.595,3.82975
EBU SOHO,115535N,24mths Band Q 12GB Red Plan with Entertainment ,165.18,8.259
EBU SOHO,115535,24mths Band Q 12GB Red Plan with Entertainment ,82.59,4.1295
EBU SOHO,115536N,24mths Band Q 25GB Red Plan with Entertainment,183.16,9.158
EBU SOHO,115536,24mths Band Q 25GB Red Plan with Entertainment,91.58,4.579
EBU SOHO,115537N,24mths Band Q 100GB Red Plan with Entertainment ,207.14,10.357
EBU SOHO,115537,24mths Band Q 100GB Red Plan with Entertainment ,103.57,5.1785
EBU SOHO,115538N,24mths Band Q 150GB Red Plan with Entertainment ,219.13,10.9565
EBU SOHO,115538,24mths Band Q 150GB Red Plan with Entertainment ,109.565,5.47825
EBU SOHO,115539N,24mths Band Q 250GB Red Plan with Entertainment ,231.12,11.556000000000001
EBU SOHO,115539,24mths Band Q 250GB Red Plan with Entertainment ,115.56,5.7780000000000005
EBU SOHO,115540N,24mths Band Q Unlimited Plan with Entertainment,225.13,11.2565
EBU SOHO,115540,24mths Band Q Unlimited Plan with Entertainment,146.3345,7.316725
EBU SOHO,115541N,24mths Band Q Unlimited Max Plan with Entertainment,255.1,12.755
EBU SOHO,115541,24mths Band Q Unlimited Max Plan with Entertainment,165.815,8.290750000000001
EBU SOHO,116499N,24mths Band K 25GB Red Plan with Entertainment,137.6,6.88
EBU SOHO,116499,24mths Band K 25GB Red Plan with Entertainment,68.8,3.44
EBU SOHO,116500N,24mths Band J 25GB Red Plan with Entertainment,136.51,6.8255
EBU SOHO,116500,24mths Band J 25GB Red Plan with Entertainment,68.255,3.41275
EBU SOHO,116501N,24mths Band I 25GB Red Plan with Entertainment,145.01,7.2505
EBU SOHO,116501,24mths Band I 25GB Red Plan with Entertainment,72.505,3.62525
EBU SOHO,116502N,24mths Band H 25GB Red Plan with Entertainment,124.85,6.2425
EBU SOHO,116502,24mths Band H 25GB Red Plan with Entertainment,62.425,3.12125
EBU SOHO,116503N,24mths Band G 25GB Red Plan with Entertainment,155.04,7.752
EBU SOHO,116503,24mths Band G 25GB Red Plan with Entertainment,77.52,3.876
EBU SOHO,116504N,24mths Band K Unlimited Plan with Entertainment,179.57,8.9785
EBU SOHO,116504,24mths Band K Unlimited Plan with Entertainment,116.7205,5.836025
EBU SOHO,116505N,24mths Band J Unlimited Plan with Entertainment,178.48,8.924
EBU SOHO,116505,24mths Band J Unlimited Plan with Entertainment,116.012,5.8006
EBU SOHO,116506N,24mths Band I Unlimited Plan with Entertainment,186.98,9.349
EBU SOHO,116506,24mths Band I Unlimited Plan with Entertainment,121.53699999999999,6.07685
EBU SOHO,116507N,24mths Band H Unlimited Plan with Entertainment,166.81,8.3405
EBU SOHO,116507,24mths Band H Unlimited Plan with Entertainment,108.4265,5.421325
EBU SOHO,116508N,24mths Band G Unlimited Plan with Entertainment,197.01,9.8505
EBU SOHO,116508,24mths Band G Unlimited Plan with Entertainment,128.0565,6.402825
EBU SOHO,116509N,24mths Band K Unlimited Max Plan with Entertainment,209.54,10.477
EBU SOHO,116509,24mths Band K Unlimited Max Plan with Entertainment,136.201,6.81005
EBU SOHO,116510N,24mths Band J Unlimited Max Plan with Entertainment,208.45,10.4225
EBU SOHO,116510,24mths Band J Unlimited Max Plan with Entertainment,135.4925,6.774625
EBU SOHO,116511N,24mths Band I Unlimited Max Plan with Entertainment,216.95,10.8475
EBU SOHO,116511,24mths Band I Unlimited Max Plan with Entertainment,141.01749999999998,7.050875
EBU SOHO,116512N,24mths Band H Unlimited Max Plan with Entertainment,196.79,9.839500000000001
EBU SOHO,116512,24mths Band H Unlimited Max Plan with Entertainment,127.9135,6.395675000000001
EBU SOHO,116513N,24mths Band G Unlimited Max Plan with Entertainment,226.98,11.349
EBU SOHO,116513,24mths Band G Unlimited Max Plan with Entertainment,147.537,7.376850000000001
EBU VOICE,116276N,36m Band K 2GB Business Plan ,119.36,5.968
EBU VOICE,116276,36m Band K 2GB Business Plan ,59.68,2.984
EBU VOICE,116277N,36m Band K 6GB Business Plan ,155.98,7.7989999999999995
EBU VOICE,116277,36m Band K 6GB Business Plan ,77.99,3.8994999999999997
EBU VOICE,116278N,36m Band K 25GB Business Plan,197.84,9.892000000000001
EBU VOICE,116278,36m Band K 25GB Business Plan,98.92,4.946000000000001
EBU VOICE,116279N,36m Band J 2GB Business Plan ,119.36,5.968
EBU VOICE,116279,36m Band J 2GB Business Plan ,59.68,2.984
EBU VOICE,116280N,36m Band J 6GB Business Plan ,153.36,7.668000000000001
EBU VOICE,116280,36m Band J 6GB Business Plan ,76.68,3.8340000000000005
EBU VOICE,116281N,36m Band J 25GB Business Plan,197.84,9.892000000000001
EBU VOICE,116281,36m Band J 25GB Business Plan,98.92,4.946000000000001
EBU VOICE,116282N,36m Band I 2GB Business Plan ,125.57,6.2785
EBU VOICE,116282,36m Band I 2GB Business Plan ,62.785,3.13925
EBU VOICE,116283N,36m Band I 6GB Business Plan ,162.19,8.1095
EBU VOICE,116283,36m Band I 6GB Business Plan ,81.095,4.05475
EBU VOICE,116284N,36m Band I 25GB Business Plan,204.05,10.2025
EBU VOICE,116284,36m Band I 25GB Business Plan,102.025,5.10125
EBU VOICE,116285N,36m Band H 2GB Business Plan ,104.97,5.2485
EBU VOICE,116285,36m Band H 2GB Business Plan ,52.485,2.62425
EBU VOICE,116286N,36m Band H 6GB Business Plan ,141.59,7.0795
EBU VOICE,116286,36m Band H 6GB Business Plan ,70.795,3.53975
EBU VOICE,116287N,36m Band H 10GB Business Plan,157.29,7.8645
EBU VOICE,116287,36m Band H 10GB Business Plan,78.645,3.93225
EBU VOICE,116288N,36m Band H 12GB Business Plan ,157.29,7.8645
EBU VOICE,116288,36m Band H 12GB Business Plan ,78.645,3.93225
EBU VOICE,116289N,36m Band H 25GB Business Plan,183.45,9.1725
EBU VOICE,116289,36m Band H 25GB Business Plan,91.725,4.58625
EBU VOICE,116290N,36m Band H 40GB Business Plan,201.76,10.088000000000001
EBU VOICE,116290,36m Band H 40GB Business Plan,100.88,5.0440000000000005
EBU VOICE,116291N,36m Band H 50GB Business Plan,201.76,10.088000000000001
EBU VOICE,116291,36m Band H 50GB Business Plan,100.88,5.0440000000000005
EBU VOICE,116292N,36m Band H 100GB Business Plan ,220.07,11.0035
EBU VOICE,116292,36m Band H 100GB Business Plan ,110.035,5.50175
EBU VOICE,116293N,36m Band H 120GB Business Plan,246.23,12.3115
EBU VOICE,116293,36m Band H 120GB Business Plan,123.115,6.15575
EBU VOICE,116294N,36m Band H 150GB Business Plan ,235.77,11.7885
EBU VOICE,116294,36m Band H 150GB Business Plan ,117.885,5.89425
EBU VOICE,116295N,36m Band H 250GB Business Plan ,254.08,12.704
EBU VOICE,116295,36m Band H 250GB Business Plan ,127.04,6.352
EBU VOICE,116296N,36m Band H Unlimited Lite Business Plan,201.76,10.088000000000001
